dataId,pointId,timestamp,temperature,humidity,altitude,latitude,longitude
611,5073,2024-02-08T20:02:24.000000,3.8889,78.0,2678.0,47.30711,-115.10761
612,5075,2024-02-08T20:08:35.000000,4.4444,85.0,2230.0,47.37776,-123.76116
613,5079,2024-02-08T20:23:34.000000,0.0,94.0,6880.0,36.5625,-117.47361
614,5080,2024-02-08T19:31:15.000000,3.8889,95.0,1200.0,48.43919,-93.04999
615,5082,2024-02-08T20:11:04.000000,6.6667,22.0,6239.0,38.07722,-104.97472
616,5087,2024-02-08T19:48:59.000000,16.1111,29.0,2300.0,35.98194,-82.84333
617,5088,2024-02-08T19:57:14.000000,7.7778,21.0,6190.0,37.94778,-104.86917
618,5092,2024-02-08T20:17:04.000000,0.0,100.0,4752.0,33.70833,-116.71694
619,5094,2024-02-08T19:56:54.000000,12.2222,27.0,278.0,41.26147,-74.53733
620,5097,2024-02-08T20:16:54.000000,9.4444,65.0,1950.0,33.74028,-116.84139
621,5103,2024-02-08T19:38:34.000000,2.2222,84.0,4590.0,33.61697,-116.62208
622,5104,2024-02-08T20:03:14.000000,5.5556,44.0,8105.0,35.5258,-107.32093
623,5105,2024-02-08T20:11:54.000000,1.6667,36.0,9106.0,38.23925,-107.54033
624,5106,2024-02-08T20:10:15.000000,16.6667,13.0,2800.0,35.31583,-83.20694
625,5107,2024-02-08T17:00:54.000000,19.4444,76.0,1162.0,30.21873,-98.08446
626,5109,2024-02-08T17:00:24.000000,19.4444,77.0,1248.0,30.04661,-98.20083
627,5110,2024-02-08T17:00:34.000000,20.0,77.0,864.0,29.93905,-98.00839
628,5111,2024-02-08T17:00:44.000000,20.5556,74.0,650.0,30.0097,-97.84797
629,5112,2024-02-08T20:05:34.000000,14.4444,29.0,2830.0,36.20127,-82.38883
630,5117,2024-02-08T20:01:34.000000,10.0,36.0,650.0,44.6,-73.6
631,5119,2024-02-08T20:07:44.000000,11.1111,27.0,820.0,43.8,-73.7
632,5121,2024-02-08T19:26:14.000000,2.2222,33.0,8174.0,37.09194,-104.91944
633,5125,2024-02-08T20:15:14.000000,10.0,29.0,345.0,42.70139,-73.93361
634,5126,2024-02-08T20:07:34.000000,0.0,74.0,4640.0,44.35508,-120.13364
635,5127,2024-02-08T20:13:04.000000,16.6667,34.0,51.0,33.16111,-79.82917
636,5131,2024-02-08T18:24:34.000000,7.2222,63.0,2091.0,36.40884,-116.3383
637,5132,2024-02-08T20:01:04.000000,8.8889,32.0,2000.0,44.2,-73.9
638,5135,2024-02-08T20:02:11.000000,-2.7778,73.0,5719.0,44.32389,-119.76917
639,5136,2024-02-08T20:03:24.000000,21.1111,70.0,158.0,31.31222,-94.82583
640,5147,2024-02-08T20:02:01.000000,3.8889,66.0,3168.0,44.44972,-121.12972
641,5151,2024-02-08T19:30:14.000000,0.5556,70.0,6027.0,36.56924,-115.09051
642,5153,2024-02-08T19:58:54.000000,8.8889,21.0,5883.0,38.20722,-104.99778
643,5154,2024-02-08T19:56:04.000000,0.5556,35.0,8930.0,37.8615,-105.28408
644,5155,2024-02-08T20:06:21.000000,-1.6667,84.0,5589.0,44.46222,-120.29444
645,5156,2024-02-08T19:34:14.000000,8.3333,54.0,2164.0,36.40861,-116.33833
646,5160,2024-02-08T20:13:34.000000,8.8889,45.0,460.0,43.98056,-71.14056
647,5161,2024-02-08T16:07:04.000000,3.3333,94.0,40.0,41.88531,-124.141
648,5166,2024-02-08T19:29:44.000000,9.4444,81.0,120.0,39.41722,-122.1825
649,5169,2024-02-08T19:32:04.000000,3.8889,62.0,5970.0,40.17306,-115.48556
650,5177,2024-02-08T19:48:14.000000,12.7778,42.0,6620.0,20.69631,-156.31189
651,5179,2024-02-08T19:37:34.000000,21.6667,71.0,1270.0,20.87333,-157.00639
652,5182,2024-02-08T19:37:44.000000,11.6667,50.0,1605.0,46.26889,-89.17
653,5184,2024-02-08T19:56:24.000000,12.7778,3.0,1262.0,46.60694,-88.90667
654,5185,2024-02-08T20:04:14.000000,14.4444,28.0,1190.0,35.91167,-81.1375
655,5186,2024-02-08T19:41:31.000000,18.8889,80.0,80.0,32.8235,-92.0784
656,5187,2024-02-08T20:03:24.000000,10.5556,53.0,1269.0,46.59761,-88.62569
657,5188,2024-02-08T19:54:34.000000,1.6667,25.0,8489.0,39.10528,-105.13806
658,5189,2024-02-08T19:35:04.000000,-0.5556,32.0,9207.0,38.95861,-104.95278
659,5192,2024-02-08T20:08:05.000000,12.2222,30.0,1100.0,42.7,-75.5
660,5193,2024-02-08T20:00:54.000000,7.2222,36.0,1800.0,43.47016,-74.41307
661,5195,2024-02-08T20:02:34.000000,20.5556,33.0,527.0,33.74089,-95.92236
662,5196,2024-02-08T20:06:14.000000,5.0,98.0,1475.0,46.86158,-94.72936
663,5198,2024-02-08T20:05:44.000000,24.4444,55.0,15.0,26.30472,-80.97806
664,5200,2024-02-08T20:02:54.000000,20.0,25.0,932.0,33.28267,-97.63206
665,5203,2024-02-08T20:20:24.000000,4.4444,100.0,1385.0,46.84889,-95.84639
666,5204,2024-02-08T19:30:44.000000,17.7778,35.0,1231.0,38.435,-96.56056
667,5208,2024-02-08T19:47:24.000000,1.1111,88.0,4478.0,40.00194,-120.915
668,5216,2024-02-08T20:10:24.000000,20.5556,78.0,329.0,31.29556,-96.36556
669,5217,2024-02-08T19:32:44.000000,-0.5556,41.0,8233.0,40.79281,-105.57236
670,5218,2024-02-08T20:07:34.000000,5.0,100.0,1480.0,47.24,-95.19
671,5219,2024-02-08T20:07:14.000000,5.0,97.0,1350.0,47.39194,-92.83472
672,5221,2024-02-08T20:06:34.000000,5.0,100.0,1377.0,47.50174,-94.92511
673,5222,2024-02-08T20:06:14.000000,13.8889,30.0,201.0,38.18953,-77.29842
674,5223,2024-02-08T20:06:44.000000,14.4444,31.0,206.0,38.04264,-77.237
675,5224,2024-02-08T20:06:34.000000,13.8889,31.0,80.0,38.13206,-77.18456
676,5225,2024-02-08T20:06:54.000000,13.8889,30.0,196.0,38.09567,-77.272
677,5226,2024-02-08T20:06:34.000000,20.0,64.0,478.0,33.23833,-95.92472
678,5227,2024-02-08T20:06:24.000000,4.4444,99.0,1060.0,48.59208,-96.48753
679,5229,2024-02-08T20:15:54.000000,26.6667,58.0,25.0,19.67278,-156.02028
680,5230,2024-02-08T20:07:04.000000,13.8889,30.0,116.0,38.07425,-77.32286
681,5231,2024-02-08T20:22:24.000000,22.7778,65.0,100.0,30.105,-94.93139
682,5232,2024-02-08T19:32:34.000000,3.8889,65.0,4098.0,41.99917,-121.70028
683,5233,2024-02-08T20:07:44.000000,4.4444,100.0,1352.0,47.94111,-94.46417
684,5234,2024-02-08T19:47:04.000000,5.5556,60.0,1825.0,48.83,-119.50639
685,5235,2024-02-08T19:51:24.000000,5.5556,66.0,110.0,41.97556,-70.02417
686,5237,2024-02-08T20:09:45.000000,-3.3333,100.0,5185.0,48.74325,-119.62247
687,5239,2024-02-08T19:52:34.000000,14.4444,23.0,4425.0,32.17861,-104.44056
688,5240,2024-02-08T19:44:04.000000,15.0,13.0,3570.0,36.48472,-81.96417
689,5241,2024-02-08T19:41:34.000000,0.0,100.0,3400.0,48.00598,-118.01617
690,5242,2024-02-08T19:30:04.000000,8.3333,67.0,634.0,46.69333,-119.69333
691,5244,2024-02-08T19:52:54.000000,1.6667,83.0,4621.0,41.85834,-123.35366
692,5245,2024-02-08T19:31:08.000000,8.3333,70.0,12.0,38.08167,-75.20444
693,5246,2023-12-19T17:53:34.000000,8.3333,99.0,3740.0,39.30828,-122.9397
694,5247,2024-02-08T20:00:14.000000,15.0,71.0,946.0,37.76167,-90.42833
695,5249,2024-02-08T20:00:24.000000,21.6667,29.0,1266.0,37.18889,-93.92972
696,5251,2024-02-08T20:15:24.000000,-2.7778,81.0,6400.0,45.15694,-109.36056
697,5253,2024-02-08T20:14:44.000000,16.1111,29.0,120.0,34.59508,-79.08494
698,5254,2024-02-08T19:25:14.000000,9.4444,70.0,1116.0,36.01175,-121.24168
699,5255,2024-02-08T20:02:04.000000,-1.6667,94.0,9521.0,32.70389,-109.91389
700,5256,2024-02-08T19:37:04.000000,10.0,34.0,4925.0,32.66778,-109.78806
701,5257,2024-02-08T19:32:54.000000,5.5556,66.0,3797.0,34.2729,-117.284
702,5258,2024-02-08T20:10:05.000000,11.1111,29.0,2701.0,35.2128,-82.5897
703,5262,2024-02-08T19:35:44.000000,4.4444,62.0,2961.0,46.16457,-121.03145
704,5263,2024-02-08T19:38:34.000000,1.1111,32.0,9097.0,38.18821,-106.51505
705,5267,2024-02-08T20:14:05.000000,14.4444,36.0,453.0,35.1451,-79.0708
706,5269,2024-02-08T19:53:34.000000,0.5556,92.0,5672.0,35.07139,-118.48111
707,5270,2024-02-08T20:08:54.000000,9.4444,44.0,4629.0,31.54972,-110.51917
708,5276,2024-02-08T19:37:05.000000,10.0,34.0,5400.0,32.00611,-109.35694
709,5277,2024-02-08T19:45:24.000000,25.5556,46.0,15.0,26.24831,-81.29533
710,5279,1900-01-01T00:00:01.000000,15.5556,81.0,2053.0,40.77672,-122.15519
711,5280,2024-02-08T19:53:11.000000,-1.6667,95.0,8616.0,33.81528,-116.64194
712,5281,2024-02-08T20:18:25.000000,16.6667,30.0,100.0,34.33591,-78.72852
713,5283,2024-02-08T20:08:34.000000,4.4444,92.0,1320.0,48.01731,-92.85464
714,5284,2024-02-08T20:04:14.000000,20.0,34.0,91.0,31.90434,-81.59468
715,5287,2024-02-08T20:19:14.000000,10.0,32.0,5400.0,31.44111,-110.28611
716,5289,2024-02-08T19:34:44.000000,20.5556,36.0,96.0,31.94339,-81.75441
717,5291,2024-02-08T20:03:54.000000,5.5556,51.0,3231.0,44.31692,-121.60694
718,5293,2024-02-08T19:46:54.000000,20.5556,76.0,412.0,31.75917,-94.65806
719,5295,2024-02-08T20:11:34.000000,10.0,39.0,740.0,43.80972,-75.47333
720,5298,2024-02-08T19:53:44.000000,16.6667,33.0,60.0,34.09001,-78.30801
721,5299,2024-02-08T20:04:04.000000,20.5556,34.0,155.0,32.07455,-81.81993
722,5302,2024-02-08T20:18:05.000000,16.6667,43.0,29.0,34.5328,-77.7219
723,5303,2024-02-08T19:45:04.000000,13.8889,70.0,6549.0,19.82094,-155.333
724,5305,2024-02-08T19:51:14.000000,15.0,30.0,548.0,34.02175,-80.86768
725,5306,2024-02-08T20:18:55.000000,15.5556,32.0,100.0,34.68306,-78.58167
726,5308,2024-02-08T20:13:34.000000,6.1111,78.0,3232.0,35.3625,-119.82333
727,5310,2024-02-08T20:17:01.000000,1.6667,93.0,7554.0,32.39806,-110.725
728,5311,2024-02-08T19:57:04.000000,9.4444,43.0,5700.0,31.76111,-109.34861
729,5313,2024-02-08T20:19:24.000000,4.4444,79.0,7120.0,31.67528,-110.88
730,5314,2024-02-08T20:15:04.000000,2.7778,87.0,3963.0,48.14389,-114.71806
731,5316,2024-02-08T19:54:41.000000,20.5556,66.0,3.0,30.26722,-89.90611
732,5318,2024-02-08T20:00:25.000000,0.5556,95.0,3116.0,48.53944,-114.55944
733,5319,2024-02-08T20:01:34.000000,17.2222,24.0,921.0,37.0527,-84.61371
734,5320,2024-02-08T20:01:44.000000,17.2222,18.0,1473.0,37.13769,-83.57789
735,5321,2024-02-08T20:18:34.000000,12.2222,62.0,30.0,34.00377,-77.99766
736,5323,2024-02-08T18:23:44.000000,-2.7778,88.0,7855.0,37.64167,-112.17222
737,5324,2024-02-08T19:59:04.000000,17.7778,100.0,5.0,30.00167,-92.89333
738,5326,2024-02-08T19:49:04.000000,2.7778,74.0,3060.0,42.6894,-101.12824
739,5329,2024-02-08T20:07:14.000000,-4.4444,91.0,8890.0,37.52222,-112.27111
740,5331,2024-02-08T20:03:04.000000,5.0,73.0,2160.0,48.36306,-115.31944
741,5332,2024-02-08T19:56:24.000000,17.7778,18.0,1388.0,37.59194,-83.31475
742,5333,2024-02-08T18:23:54.000000,3.3333,79.0,2873.0,41.89722,-100.31056
743,5336,2024-02-08T20:04:34.000000,20.5556,33.0,20.0,31.97751,-81.38222
744,5338,2024-02-08T20:04:24.000000,20.0,29.0,71.0,32.10192,-81.62631
745,5339,2024-02-08T19:56:34.000000,6.1111,81.0,2296.0,41.64353,-123.44407
746,5340,2024-02-08T20:08:14.000000,12.2222,29.0,1100.0,42.1,-77.1
747,5342,2024-02-08T19:38:44.000000,0.5556,81.0,4980.0,48.413,-114.7365
748,5345,2024-02-08T19:54:24.000000,15.0,32.0,383.0,33.92278,-82.1425
749,5346,2024-02-08T19:35:34.000000,7.2222,45.0,3772.0,40.28608,-122.87469
750,5349,2024-02-08T20:10:04.000000,16.1111,63.0,1333.0,37.50139,-91.25944
751,5351,2024-02-08T19:53:24.000000,14.4444,79.0,635.0,36.64617,-90.78022
752,5355,2024-02-08T19:54:14.000000,16.6667,62.0,1322.0,37.72222,-90.93389
753,5357,2024-02-08T19:39:24.000000,18.8889,51.0,1167.0,37.52161,-92.1165
754,5358,2024-02-08T19:47:04.000000,20.5556,35.0,1487.0,36.6489,-93.7436
755,5361,2024-02-08T19:29:54.000000,10.0,54.0,855.0,46.88139,-119.32417
756,5362,2024-02-08T19:53:34.000000,21.1111,41.0,1100.0,36.64939,-92.86872
757,5363,2024-02-08T19:45:54.000000,23.3333,76.0,338.0,22.18333,-159.3375
758,5364,2024-02-08T19:29:44.000000,5.5556,89.0,270.0,45.91667,-119.56667
759,5365,2024-02-08T19:43:04.000000,17.2222,89.0,230.0,31.50222,-92.46167
760,5366,2024-02-08T19:58:54.000000,20.0,71.0,230.0,32.80417,-93.06667
761,5367,2024-02-08T19:42:34.000000,17.7778,82.0,300.0,31.89878,-92.78293
762,5368,2024-02-08T19:34:44.000000,26.1111,56.0,86.0,22.02942,-159.76234
763,5369,2024-02-08T19:58:14.000000,2.7778,60.0,5325.0,42.09101,-113.63123
764,5372,2024-02-08T20:13:54.000000,3.8889,76.0,3607.0,33.97342,-116.91251
765,5373,2024-02-08T20:18:44.000000,22.7778,53.0,442.0,30.2652,-97.61542
766,5374,2024-02-08T20:15:14.000000,1.1111,78.0,5255.0,41.42711,-121.46251
767,5376,2024-02-08T15:50:49.000000,5.5556,60.0,110.0,42.20766,-71.11051
768,5377,2024-02-08T20:03:24.000000,1.6667,70.0,5053.0,41.62786,-121.29838
769,5382,2024-02-08T20:18:54.000000,22.7778,46.0,722.0,30.17667,-97.87417
770,5386,2024-02-08T20:07:44.000000,7.7778,43.0,2011.0,46.67522,-120.34725
771,5391,2024-02-08T19:36:58.000000,21.1111,38.0,1024.0,31.30694,-97.76083
772,5396,2024-02-08T20:18:04.000000,9.4444,39.0,5146.0,31.74467,-110.7415
773,5397,2024-02-08T14:49:54.000000,5.5556,45.0,2229.0,40.93158,-77.94656
774,5399,2024-02-08T15:51:04.000000,8.3333,37.0,1704.0,40.69136,-77.70262
775,5406,2024-02-08T20:21:24.000000,17.7778,46.0,649.0,36.77805,-88.05713
776,5407,2024-02-08T20:09:14.000000,11.1111,67.0,1402.0,34.68063,-120.04744
777,5409,2024-02-08T19:47:14.000000,16.1111,44.0,19.0,32.97417,-79.66861
778,5410,2024-02-08T19:40:44.000000,1.1111,58.0,6000.0,46.16273,-113.14105
779,5415,2024-02-08T19:55:34.000000,10.5556,44.0,15.0,38.44579,-76.09315
780,5416,2024-02-08T20:09:24.000000,12.7778,69.0,878.0,34.4884,-120.23574
781,5417,2024-02-08T15:50:34.000000,8.8889,39.0,1105.0,40.93521,-80.10042
782,5418,2024-02-08T14:08:51.000000,5.0,45.0,2245.0,41.10447,-78.49167
783,5419,2024-02-08T05:24:54.000000,-1.1111,100.0,2649.0,46.776,-104.58019
784,5420,2024-02-08T19:59:43.000000,-0.5556,84.0,5927.0,41.05408,-120.33753
785,5421,2024-02-08T19:59:53.000000,2.7778,66.0,3940.0,40.58058,-119.78881
786,5422,2024-02-08T20:18:14.000000,-6.1111,91.0,8180.0,45.07333,-107.88872
787,5423,2024-02-08T19:27:14.000000,5.0,64.0,5240.0,40.278,-109.28878
788,5424,2024-02-08T19:55:35.000000,1.1111,100.0,3945.0,44.81411,-117.72897
789,5425,2024-02-08T19:40:14.000000,-3.3333,96.0,3320.0,46.30739,-105.02978
790,5426,2024-02-08T19:28:04.000000,0.5556,62.0,7480.0,39.89083,-110.26583
791,5428,2024-02-08T20:21:24.000000,5.0,50.0,4020.0,45.72872,-108.39654
792,5429,2024-02-08T19:55:45.000000,1.6667,71.0,4920.0,42.35167,-116.69194
793,5430,2024-02-08T20:06:04.000000,3.3333,54.0,3804.0,48.60306,-119.21639
794,5431,2024-02-08T19:59:13.000000,0.5556,76.0,5450.0,40.73122,-120.31658
795,5432,2024-02-08T19:36:25.000000,1.1111,75.0,6150.0,44.70192,-113.34692
796,5434,2024-02-08T19:51:45.000000,2.7778,69.0,5200.0,45.35594,-113.89503
797,5435,2024-02-08T19:27:44.000000,2.7778,46.0,6469.0,39.70819,-109.441
798,5436,2024-02-08T19:52:43.000000,1.1111,76.0,4636.0,41.33267,-120.47281
799,5437,2024-02-08T19:55:35.000000,-0.5556,78.0,5270.0,42.82914,-116.58986
800,5438,2024-02-08T19:40:13.000000,3.3333,64.0,5100.0,40.62333,-120.47778
801,5439,2024-02-08T20:11:33.000000,6.6667,57.0,4452.0,40.44192,-120.62694
802,5441,2024-02-08T19:27:24.000000,3.3333,52.0,6722.0,39.63369,-109.26525
803,5442,2024-02-08T19:27:34.000000,-3.3333,95.0,8269.0,39.46806,-109.28583
804,5443,2024-02-08T19:32:14.000000,3.8889,49.0,5350.0,35.70975,-117.97206
805,5444,2024-02-08T19:39:53.000000,2.2222,70.0,4591.0,41.62228,-120.16144
806,5445,2024-02-08T19:49:05.000000,6.6667,82.0,979.0,46.35781,-118.8685
807,5446,2024-02-08T19:27:24.000000,2.2222,85.0,4600.0,45.7125,-115.3375
808,5447,2024-02-08T19:49:14.000000,-2.7778,96.0,2385.0,47.66372,-103.31919
809,5449,2024-02-08T19:30:44.000000,-2.2222,94.0,2748.0,46.54611,-103.51864
810,5451,2024-02-08T19:27:04.000000,-2.2222,94.0,7730.0,40.61722,-109.24278
811,5452,2024-02-08T19:49:54.000000,5.0,80.0,2690.0,46.03342,-116.89769
812,5453,2024-02-08T19:27:54.000000,-0.5556,65.0,7378.0,39.50333,-109.55778
813,5454,2024-02-08T19:40:24.000000,-2.7778,97.0,2959.0,46.48369,-104.06689
814,5455,2024-02-08T19:52:05.000000,1.6667,73.0,3570.0,44.32611,-117.16944
815,5456,2024-02-08T19:26:54.000000,7.7778,50.0,2818.0,34.38419,-116.524
816,5457,2024-02-08T19:40:03.000000,2.2222,65.0,4678.0,40.48147,-120.11508
817,5460,2024-01-27T05:52:55.000000,1.6667,66.0,5000.0,42.41686,-115.22844
818,5461,2024-02-08T19:41:55.000000,3.8889,89.0,1740.0,47.03761,-117.94756
819,5462,2024-02-08T19:26:54.000000,3.8889,57.0,5713.0,40.85975,-109.10344
820,5463,2024-02-08T19:50:34.000000,7.2222,53.0,3159.0,34.59259,-117.1683
821,5464,2024-02-08T19:41:35.000000,6.1111,73.0,1450.0,48.96311,-119.49161
822,5465,2024-02-08T19:51:14.000000,6.1111,55.0,3661.0,35.36828,-117.57044
823,5466,2024-02-08T18:24:43.000000,-1.6667,82.0,5536.0,41.0805,-119.77672
824,5467,2024-02-08T00:54:54.000000,-1.1111,100.0,3996.0,45.81044,-104.46308
825,5468,2024-02-08T19:26:14.000000,13.8889,39.0,781.0,32.99031,-116.06697
826,5470,2024-02-08T19:52:45.000000,4.4444,67.0,3023.0,43.02836,-115.87122
827,5471,2024-02-08T19:59:33.000000,-1.1111,78.0,5731.0,41.91072,-119.93933
828,5473,2024-02-08T19:46:55.000000,2.2222,92.0,3410.0,45.53667,-115.31056
829,5474,2024-02-08T20:14:24.000000,7.2222,54.0,3240.0,35.15428,-117.17569
830,5475,2024-02-08T19:51:24.000000,0.0,73.0,6284.0,34.20842,-116.62161
831,5476,2024-02-08T19:36:34.000000,2.7778,79.0,5100.0,45.14983,-113.94536
832,5477,2024-02-08T19:51:35.000000,-1.6667,91.0,5365.0,35.12317,-115.41131
833,5478,2024-02-08T19:36:55.000000,2.2222,68.0,3876.0,48.87528,-119.06667
834,5480,2024-02-08T20:14:14.000000,0.5556,90.0,4545.0,35.29489,-118.22678
835,5481,2024-02-08T19:55:25.000000,5.5556,59.0,3350.0,42.69011,-115.19603
836,5482,2024-02-08T19:56:24.000000,-2.2222,88.0,3380.0,45.13931,-103.91264
837,5483,2024-02-08T19:48:54.000000,3.8889,68.0,2530.0,47.61992,-119.89939
838,5484,2024-02-08T19:51:04.000000,1.6667,80.0,5046.0,35.77067,-115.90942
839,5488,2024-02-08T19:59:54.000000,15.0,14.0,4372.0,37.06083,-102.63028
840,5490,2024-02-08T20:06:34.000000,11.6667,34.0,1500.0,34.64028,-83.52194
841,5493,2024-02-08T19:36:14.000000,-2.2222,100.0,6050.0,32.85778,-116.42833
842,5494,2024-02-08T20:14:04.000000,1.1111,49.0,8143.0,35.54583,-105.49417
843,5496,2024-02-08T19:25:34.000000,0.0,97.0,5050.0,33.3093,-116.8366
844,5499,2024-02-08T20:06:44.000000,9.4444,36.0,2728.0,34.90583,-83.33444
845,5500,2024-02-08T20:09:04.000000,7.7778,63.0,2781.0,33.38597,-116.79684
846,5503,2024-02-08T19:53:04.000000,2.2222,51.0,7674.0,35.68694,-105.86028
847,5506,2024-02-08T19:48:54.000000,2.7778,46.0,8695.0,36.07306,-106.65722
848,5509,2024-02-08T19:45:34.000000,25.0,52.0,14.0,26.19475,-81.06677
849,5510,2024-02-08T20:03:44.000000,25.0,53.0,7.0,25.89869,-81.31978
850,5511,2024-02-08T19:53:54.000000,13.8889,33.0,3873.0,31.97236,-104.94791
851,5512,2024-02-08T20:19:14.000000,12.7778,31.0,200.0,39.05492,-76.82383
852,5513,2024-02-08T20:19:04.000000,8.3333,100.0,3259.0,40.91596,-122.43483
853,5514,2024-02-08T19:38:34.000000,2.2222,47.0,7755.0,31.925,-104.82528
854,5515,2024-02-08T19:32:14.000000,23.8889,50.0,15.0,27.11956,-81.08274
855,5517,2024-02-08T19:26:54.000000,5.5556,83.0,2646.0,41.00633,-121.98443
856,5518,2024-02-08T20:22:45.000000,24.4444,54.0,7.0,25.97806,-80.90414
857,5519,2024-02-08T20:23:24.000000,16.6667,17.0,3538.0,37.14083,-101.90139
858,5522,2024-02-08T19:37:54.000000,26.1111,49.0,8.0,25.86039,-81.033
859,5528,2024-02-08T15:43:34.000000,8.3333,47.0,1397.0,40.56708,-79.02253
860,5529,2024-02-08T15:32:04.000000,7.7778,45.0,1420.0,40.98331,-79.33975
861,5531,2024-02-08T20:08:04.000000,4.4444,100.0,1131.0,48.38944,-93.56417
862,5532,2024-02-08T14:09:01.000000,8.8889,21.0,2740.0,40.13111,-79.21611
863,5534,2024-02-08T20:11:14.000000,1.1111,50.0,8284.0,36.05889,-105.76944
864,5536,2024-02-08T20:16:04.000000,-0.5556,54.0,8816.0,36.55583,-106.10306
865,5537,2024-02-08T20:09:54.000000,2.2222,38.0,8744.0,36.60611,-105.12028
866,5540,2024-02-08T20:08:24.000000,5.5556,37.0,6529.0,35.77899,-106.26611
867,5555,2024-02-08T20:13:14.000000,12.2222,74.0,360.0,33.48743,-119.03032
868,5557,2024-02-08T19:55:55.000000,10.5556,32.0,922.0,41.365,-74.02667
869,5559,2024-02-08T20:10:34.000000,12.7778,32.0,94.0,40.40722,-74.49417
870,5560,2024-02-08T19:50:59.000000,10.5556,38.0,43.0,39.23,-74.80389
871,5561,2024-02-08T20:10:24.000000,11.1111,28.0,567.0,41.11806,-74.24028
872,5562,2024-02-08T19:51:09.000000,14.4444,28.0,105.0,40.09861,-74.31611
873,5563,2024-02-08T20:10:14.000000,12.7778,33.0,116.0,39.68462,-74.86474
874,5564,2024-02-08T19:51:19.000000,11.1111,30.0,1017.0,40.74917,-74.85861
875,5565,2024-02-08T20:10:04.000000,12.7778,32.0,180.0,39.8125,-74.425
876,5567,2024-02-08T20:08:05.000000,5.5556,48.0,4785.0,42.38578,-104.80528
877,5568,2024-02-08T19:43:45.000000,-2.7778,92.0,7234.0,41.30906,-107.57381
878,5570,2024-02-08T19:50:35.000000,-5.0,70.0,8120.0,42.43722,-108.94556
879,5571,2024-02-08T19:49:54.000000,3.3333,58.0,4310.0,44.84361,-108.095
880,5572,2024-02-08T19:52:24.000000,-3.3333,90.0,7740.0,42.71111,-106.34722
881,5573,2024-02-08T19:46:25.000000,-3.8889,87.0,6440.0,43.56944,-106.97833
882,5574,2024-02-08T19:52:25.000000,0.5556,89.0,5670.0,44.29856,-107.50586
883,5576,2024-02-08T20:10:35.000000,1.6667,48.0,6380.0,42.85639,-107.27222
884,5577,2024-02-08T19:43:55.000000,1.6667,69.0,6970.0,41.40028,-110.55139
885,5578,2024-02-08T19:58:14.000000,18.3333,52.0,250.0,33.26611,-88.79333
886,5579,2024-02-08T19:42:45.000000,0.5556,67.0,7127.0,43.89139,-108.85367
887,5581,2024-02-08T16:07:14.000000,13.8889,57.0,651.0,40.6475,-91.72444
888,5582,2024-02-08T19:40:45.000000,-1.6667,66.0,8401.0,44.57386,-109.26136
889,5584,2024-02-08T19:40:55.000000,-2.2222,100.0,6554.0,43.56139,-107.395
890,5586,2024-02-08T19:44:15.000000,-3.3333,69.0,7100.0,41.96722,-105.51917
891,5587,2024-02-08T19:44:05.000000,-2.2222,79.0,7550.0,41.4175,-109.03611
892,5588,2024-02-08T20:17:45.000000,5.5556,53.0,4520.0,43.84917,-107.92278
893,5590,2024-02-08T19:51:05.000000,0.0,63.0,4397.0,44.46547,-105.8445
894,5592,2024-02-08T16:07:34.000000,10.5556,60.0,652.0,43.17389,-91.24417
895,5594,2024-02-08T20:16:14.000000,3.8889,54.0,3346.0,43.29375,-103.48369
896,5596,2024-02-08T20:08:14.000000,0.5556,62.0,180.0,58.775,-135.03292
897,5598,2024-02-08T20:05:54.000000,8.8889,65.0,763.0,45.38953,-87.96541
898,5599,2024-02-08T20:16:04.000000,1.6667,50.0,3793.0,44.06931,-103.31167
899,5605,2024-02-08T20:18:54.000000,2.2222,51.0,3950.0,43.7286,-103.3542
900,5609,2024-02-08T20:11:34.000000,-1.6667,74.0,3898.0,44.45823,-103.81873
901,5612,2024-02-08T20:11:54.000000,-0.5556,98.0,5147.0,34.59667,-112.04778
902,5615,2024-02-08T20:05:14.000000,5.5556,91.0,3101.0,34.54917,-111.84417
903,5620,2024-02-08T19:29:34.000000,13.3333,87.0,5894.0,19.23222,-155.78
904,5625,2024-02-08T19:35:34.000000,17.2222,18.0,3052.0,35.69028,-101.56833
905,5626,2024-02-08T20:13:04.000000,12.7778,34.0,450.0,39.48944,-77.75333
906,5629,2024-02-08T20:04:14.000000,10.0,47.0,750.0,46.35806,-84.80389
907,5632,2024-02-08T20:01:54.000000,15.5556,31.0,477.0,33.34688,-82.21222
908,5633,2024-02-08T19:27:44.000000,10.0,48.0,867.0,46.18993,-84.98113
909,5637,2024-02-08T20:14:44.000000,12.2222,68.0,830.0,43.55807,-89.30636
910,5638,2024-02-08T20:07:43.000000,11.6667,72.0,938.0,42.85961,-88.51591
911,5639,2024-02-08T19:54:55.000000,0.5556,95.0,505.0,55.69674,-132.5403
912,5640,2024-02-08T20:15:54.000000,14.4444,52.0,898.0,44.29663,-90.72678
913,5641,2024-02-08T20:05:04.000000,13.8889,51.0,970.0,44.69573,-91.13446
914,5642,2024-02-08T20:08:04.000000,11.1111,66.0,980.0,45.18641,-92.65029
915,5643,2024-02-08T20:11:44.000000,12.7778,64.0,1260.0,43.02301,-90.13934
916,5645,2024-02-08T19:41:44.000000,12.2222,73.0,800.0,42.87,-89.49861
