dataId,pointId,timestamp,temperature,humidity,altitude,wildfire_risk
1103,5917,2024-02-08T20:09:44.000000,6.1111,75.0,2460.0,Low
1104,5918,2024-02-08T20:18:04.000000,-5.5556,67.0,1310.0,Low
1105,5920,2024-02-08T20:00:04.000000,-0.5556,79.0,5572.0,Low
1106,5921,2024-02-08T19:41:15.000000,2.7778,74.0,5470.0,Low
1107,5922,2024-02-08T20:08:04.000000,5.0,80.0,2320.0,Low
1108,5924,2024-02-08T20:09:14.000000,-2.2222,100.0,4720.0,Low
1109,5925,2024-02-08T20:08:24.000000,2.7778,90.0,2600.0,Low
1110,5927,2024-02-08T20:01:45.000000,8.3333,69.0,1855.0,Low
1111,5928,2024-02-08T19:36:31.000000,-0.5556,80.0,7204.0,Low
1112,5929,2024-02-08T19:40:54.000000,3.8889,86.0,3570.0,Low
1113,5930,2024-02-08T19:49:55.000000,3.8889,40.0,7530.0,Low
1114,5931,2024-02-08T20:17:56.000000,10.5556,61.0,2073.0,Low
1115,5932,2024-02-08T20:20:45.000000,3.3333,81.0,4311.0,Low
1116,5933,2024-02-08T19:50:25.000000,-0.5556,80.0,6160.0,Low
1117,5934,2024-02-08T20:23:03.000000,13.8889,58.0,245.0,Low
1118,5935,2024-02-08T20:07:54.000000,-1.1111,94.0,5120.0,Low
1119,5936,2024-02-08T19:52:25.000000,0.5556,99.0,3377.0,Low
1120,5937,2024-02-08T20:00:34.000000,4.4444,62.0,3935.0,Low
1121,5938,2024-02-08T19:42:44.000000,10.0,34.0,4978.0,Low
1122,5940,2024-02-08T20:12:15.000000,0.0,55.0,6640.0,Low
1123,5942,2024-02-08T20:22:23.000000,12.2222,66.0,1215.0,Low
1124,5943,2024-02-08T19:44:34.000000,3.8889,86.0,1200.0,Low
1125,5944,2024-02-08T19:36:55.000000,3.8889,75.0,5135.0,Low
1126,5946,2024-02-08T20:13:34.000000,2.2222,47.0,6690.0,Low
1127,5947,2024-02-08T20:09:34.000000,16.1111,38.0,750.0,Low
1128,5948,2024-02-08T20:09:54.000000,4.4444,98.0,1216.0,Low
1129,5949,2024-02-08T19:38:05.000000,0.0,67.0,6162.0,Low
1130,5951,2024-02-08T20:16:34.000000,6.1111,76.0,3666.0,Low
1131,5952,2024-02-08T20:15:15.000000,-1.1111,96.0,4570.0,Low
1132,5953,2024-02-08T19:32:15.000000,-2.7778,74.0,3980.0,Low
1133,5954,2024-02-08T20:00:04.000000,1.1111,97.0,6634.0,Low
1134,5955,2024-02-08T19:48:24.000000,-3.8889,80.0,8150.0,Low
1135,5956,2024-02-08T19:53:05.000000,8.8889,63.0,2500.0,Low
1136,5958,2024-02-08T20:08:34.000000,1.6667,90.0,4270.0,Low
1137,5959,2024-02-08T20:11:04.000000,6.6667,85.0,1357.0,Low
1138,5960,2024-02-08T20:01:25.000000,1.6667,99.0,3600.0,Low
1139,5961,2024-02-08T20:19:34.000000,2.7778,54.0,4645.0,Low
1140,5963,2024-02-08T19:49:44.000000,5.0,34.0,8789.0,Low
1141,5965,2024-02-08T19:34:44.000000,2.2222,44.0,7604.0,Low
1142,5967,2024-02-08T19:42:15.000000,1.6667,63.0,6296.0,Low
1143,5968,2024-02-08T19:26:44.000000,15.0,45.0,363.0,Low
1144,5970,2024-02-08T20:08:35.000000,-3.8889,100.0,3290.0,Low
1145,5971,2024-02-08T18:24:14.000000,4.4444,67.0,2679.0,Low
1146,5972,2024-02-08T19:42:54.000000,5.5556,45.0,6612.0,Low
1147,5973,2024-02-08T19:57:04.000000,1.1111,77.0,5443.0,Low
1148,5974,2024-02-08T19:36:04.000000,3.3333,81.0,4807.0,Low
1149,5975,2024-02-08T20:13:44.000000,6.6667,42.0,5579.0,Low
1150,5976,2024-02-08T19:43:04.000000,0.0,97.0,3593.0,Low
1151,5977,2024-02-08T20:08:44.000000,3.8889,84.0,2270.0,Low
1152,5978,2024-02-08T19:52:24.000000,2.7778,95.0,3085.0,Low
1153,5979,2024-02-08T19:26:25.000000,0.5556,66.0,6790.0,Low
1154,5980,2024-02-08T19:46:14.000000,20.0,42.0,667.0,Low
1155,5981,2024-02-08T19:35:29.000000,15.5556,31.0,1122.0,Low
1156,5984,2024-02-08T19:52:35.000000,7.2222,84.0,1715.0,Low
1157,5985,2024-02-08T19:52:45.000000,17.2222,70.0,1560.0,Low
1158,5986,2024-02-08T19:39:34.000000,16.1111,75.0,253.0,Low
1159,5987,2024-02-08T19:35:19.000000,16.6667,24.0,1035.0,Medium
1160,5988,2024-02-08T19:27:15.000000,16.1111,83.0,896.0,Low
1161,5989,2024-02-08T20:07:34.000000,21.6667,50.0,930.0,Low
1162,5990,2024-02-08T20:17:14.000000,17.2222,69.0,1200.0,Low
1163,5991,2024-02-08T19:25:54.000000,4.4444,56.0,2690.0,Low
1164,5992,2024-02-08T20:08:54.000000,16.1111,65.0,2100.0,Low
1165,5993,2024-02-08T20:09:44.000000,21.1111,38.0,1286.0,Low
1166,5994,2024-02-08T20:02:35.000000,15.5556,81.0,675.0,Low
1167,5995,2024-02-08T20:02:54.000000,21.6667,57.0,500.0,Low
1168,5996,2024-02-08T20:19:44.000000,3.8889,27.0,210.0,Medium
1169,5998,2024-02-08T20:06:04.000000,-3.8889,96.0,6903.0,Low
1170,5999,2024-02-08T20:15:34.000000,6.6667,74.0,2792.0,Low
1171,6000,2024-02-08T19:47:44.000000,21.6667,42.0,69.0,Low
1172,6002,2024-02-08T19:53:15.000000,2.7778,96.0,3380.0,Low
1173,6003,2024-02-08T20:06:34.000000,-1.6667,100.0,5385.0,Low
1174,6004,2024-02-08T19:34:44.000000,7.7778,56.0,2950.0,Low
1175,6005,2024-02-08T20:16:44.000000,3.8889,82.0,3514.0,Low
1176,6007,2024-02-08T20:17:21.000000,10.0,68.0,2414.0,Low
1177,6012,2024-02-08T19:59:34.000000,0.0,92.0,6200.0,Low
1178,6014,2024-02-08T20:13:14.000000,9.4444,37.0,5605.0,Low
1179,6015,2024-02-08T20:17:06.000000,16.1111,35.0,2264.0,Low
1180,6017,2024-02-08T19:53:55.000000,10.5556,40.0,4650.0,Low
1181,6018,2024-02-08T19:46:14.000000,9.4444,69.0,227.0,Low
1182,6022,2024-02-08T19:32:24.000000,1.1111,63.0,4531.0,Low
1183,6026,2024-02-08T20:13:14.000000,0.0,97.0,5350.0,Low
1184,6028,2024-02-08T20:11:44.000000,-6.6667,84.0,10214.0,Low
1185,6029,2024-02-08T20:09:14.000000,0.0,60.0,6172.0,Low
1186,6031,2024-02-08T19:47:54.000000,1.1111,91.0,3762.0,Low
1187,6032,2024-02-08T19:54:04.000000,12.2222,32.0,743.0,Low
1188,6033,2023-12-12T18:53:14.000000,5.0,49.0,7070.0,Low
1189,6037,2024-02-08T19:41:14.000000,22.2222,34.0,1585.0,Low
1190,6038,2024-02-08T19:58:15.000000,16.1111,21.0,2540.0,Medium
1191,6039,2024-02-08T20:08:44.000000,3.3333,100.0,1047.0,Low
1192,6042,2024-02-08T20:09:05.000000,-0.5556,75.0,5507.0,Low
1193,6045,2024-02-08T20:02:04.000000,-1.1111,96.0,6793.0,Low
1194,6048,2024-02-08T20:08:55.000000,1.6667,68.0,5374.0,Low
1195,6050,2024-02-08T19:29:04.000000,0.0,72.0,4865.0,Low
1196,6055,2024-02-08T20:22:24.000000,0.5556,100.0,5387.0,Low
1197,6057,2024-02-08T20:16:31.000000,-3.3333,91.0,6923.0,Low
1198,6059,2024-02-08T19:48:49.000000,12.2222,64.0,3.0,Low
1199,6061,2024-02-08T20:09:14.000000,0.5556,96.0,5543.0,Low
1200,6062,2024-02-08T20:01:04.000000,6.6667,75.0,1560.0,Low
1201,6063,2024-02-08T19:03:04.000000,1.6667,89.0,4804.0,Low
1202,6064,2024-02-08T20:02:14.000000,10.5556,55.0,1770.0,Low
1203,6067,2024-02-08T20:00:34.000000,2.7778,93.0,5179.0,Low
1204,6068,2024-02-08T20:03:34.000000,9.4444,66.0,910.0,Low
1205,6069,2024-02-08T19:53:54.000000,16.6667,23.0,1445.0,Medium
1206,6070,2024-02-08T20:06:54.000000,10.5556,72.0,900.0,Low
1207,6072,2024-02-08T20:06:44.000000,2.2222,60.0,4560.0,Low
1208,6074,2024-02-08T20:11:04.000000,2.7778,93.0,5064.0,Low
1209,6075,2024-02-08T20:13:24.000000,13.8889,58.0,37.0,Low
1210,6076,2024-02-08T20:17:24.000000,13.3333,51.0,5.0,Low
1211,6079,2024-02-08T19:26:54.000000,16.6667,42.0,509.0,Low
1212,6080,2024-02-08T20:22:34.000000,8.3333,63.0,2455.0,Low
1213,6082,2024-02-08T20:09:15.000000,7.7778,87.0,213.0,Low
1214,6083,2024-02-08T14:09:04.000000,5.0,73.0,70.0,Low
1215,6084,2024-02-08T19:55:04.000000,14.4444,29.0,820.0,Medium
1216,6085,2024-02-08T20:18:44.000000,10.0,75.0,1075.0,Low
1217,6086,2024-02-08T20:19:04.000000,7.2222,69.0,2066.0,Low
1218,6087,2024-02-08T19:29:19.000000,13.8889,33.0,435.0,Low
1219,6089,2024-02-08T20:03:34.000000,1.6667,78.0,4489.0,Low
1220,6091,2024-02-08T20:18:34.000000,11.6667,65.0,644.0,Low
1221,6092,2024-02-08T20:18:54.000000,12.2222,71.0,1230.0,Low
1222,6095,2024-02-08T19:26:44.000000,3.3333,61.0,4390.0,Low
1223,6096,2024-02-08T20:20:39.000000,3.8889,90.0,3477.0,Low
1224,6097,2024-02-08T19:57:14.000000,5.5556,63.0,3044.0,Low
1225,6098,2024-02-08T20:03:45.000000,5.5556,54.0,6340.0,Low
1226,6099,2024-02-08T19:47:34.000000,20.5556,60.0,11.0,Low
1227,6100,2024-02-08T19:53:34.000000,12.2222,39.0,3352.0,Low
1228,6101,2024-02-08T20:03:05.000000,10.5556,46.0,4560.0,Low
1229,6102,2024-02-08T20:02:55.000000,11.6667,41.0,4097.0,Low
1230,6103,2024-02-08T19:26:34.000000,6.6667,47.0,3882.0,Low
1231,6106,2024-02-08T19:46:54.000000,19.4444,48.0,275.0,Low
1232,6108,2024-02-08T20:05:34.000000,20.5556,59.0,447.0,Low
1233,6110,2024-02-08T19:36:09.000000,19.4444,56.0,316.0,Low
1234,6111,2024-02-08T20:11:05.000000,3.8889,90.0,2739.0,Low
1235,6115,2024-02-08T16:11:21.000000,11.6667,67.0,1260.0,Low
1236,6118,2024-02-08T20:14:35.000000,5.0,93.0,2268.0,Low
1237,6120,2024-02-08T19:50:04.000000,6.6667,59.0,2865.0,Low
1238,6122,2024-02-08T19:42:34.000000,15.5556,27.0,865.0,Medium
1239,6125,2024-02-08T19:43:44.000000,7.7778,77.0,1287.0,Low
1240,6128,2024-02-08T20:14:45.000000,6.1111,89.0,2130.0,Low
1241,6129,2024-02-08T15:26:14.000000,9.4444,60.0,372.0,Low
1242,6131,2024-02-08T19:35:14.000000,25.0,63.0,524.0,Low
1243,6132,2024-02-08T19:34:54.000000,21.1111,62.0,2068.0,Low
1244,6133,2024-02-08T15:25:44.000000,10.5556,45.0,663.0,Low
1245,6139,2024-02-08T15:25:24.000000,8.8889,51.0,1104.0,Low
1246,6140,2024-02-08T20:20:04.000000,4.4444,97.0,920.0,Low
1247,6141,2024-02-08T19:27:34.000000,0.0,81.0,5386.0,Low
1248,6143,2024-02-08T19:53:45.000000,5.0,89.0,1565.0,Low
1249,6145,2024-02-08T19:51:45.000000,3.3333,100.0,878.0,Low
1250,6147,2024-02-08T19:49:34.000000,9.4444,85.0,845.0,Low
1251,6148,2024-02-08T19:45:14.000000,6.1111,78.0,1000.0,Low
1252,6149,2024-02-08T20:12:44.000000,7.7778,96.0,11.0,Low
1253,6150,2024-02-08T20:12:34.000000,3.3333,99.0,2257.0,Low
1254,6151,2024-02-08T20:06:25.000000,7.2222,60.0,4137.0,Low
1255,6153,2024-02-08T20:18:54.000000,20.5556,48.0,193.0,Low
1256,6155,2024-02-08T19:53:55.000000,4.4444,99.0,1935.0,Low
1257,6156,2024-02-08T20:15:04.000000,17.7778,41.0,545.0,Low
1258,6160,2024-02-08T19:31:44.000000,16.6667,43.0,898.0,Low
1259,6161,2024-02-08T18:24:25.000000,5.5556,96.0,1550.0,Low
1260,6163,2024-02-08T20:10:34.000000,9.4444,56.0,1605.0,Low
1261,6166,2024-02-08T20:07:44.000000,2.2222,97.0,4415.0,Low
1262,6167,2024-02-08T20:14:14.000000,8.3333,90.0,1483.0,Low
1263,6168,2024-02-08T19:27:54.000000,6.6667,78.0,2345.0,Low
1264,6169,2024-02-08T19:54:24.000000,9.4444,57.0,1722.0,Low
1265,6170,2024-02-08T20:08:24.000000,5.0,89.0,1220.0,Low
1266,6171,2024-02-08T20:10:55.000000,15.0,28.0,676.0,Medium
1267,6173,2024-02-08T19:57:44.000000,15.5556,11.0,3400.0,Medium
1268,6174,2024-02-08T19:54:14.000000,1.1111,95.0,3939.0,Low
1269,6176,2024-02-08T19:54:54.000000,9.4444,79.0,1987.0,Low
1270,6177,2024-02-08T19:56:29.000000,8.8889,46.0,3246.0,Low
1271,6178,2024-02-08T19:55:14.000000,14.4444,34.0,2700.0,Low
1272,6179,2024-02-08T19:55:29.000000,0.5556,100.0,4238.0,Low
1273,6180,2024-02-08T19:46:44.000000,15.0,27.0,1056.0,Medium
1274,6182,2024-02-08T20:01:25.000000,14.4444,26.0,2580.0,Medium
1275,6183,2024-02-08T20:11:15.000000,17.2222,22.0,800.0,Medium
1276,6184,2024-02-08T20:14:04.000000,6.6667,66.0,2588.0,Low
1277,6185,2024-02-08T19:36:24.000000,22.2222,67.0,947.0,Low
1278,6186,2024-02-08T19:57:34.000000,23.8889,44.0,129.0,Low
1279,6187,2024-02-08T19:36:14.000000,19.4444,78.0,2400.0,Low
1280,6188,2024-02-08T19:48:04.000000,21.6667,50.0,85.0,Low
1281,6189,2024-02-08T19:57:44.000000,22.2222,52.0,74.0,Low
1282,6191,2024-02-08T19:35:05.000000,3.3333,98.0,2955.0,Low
1283,6193,2024-02-08T20:21:55.000000,8.3333,86.0,1753.0,Low
1284,6194,2024-02-08T19:35:15.000000,0.0,100.0,3294.0,Low
1285,6196,2024-02-08T20:11:05.000000,4.4444,85.0,1913.0,Low
1286,6198,2024-02-08T20:23:14.000000,11.1111,67.0,1397.0,Low
1287,6199,2024-02-08T19:51:44.000000,14.4444,34.0,50.0,Low
1288,6200,2024-02-08T20:10:04.000000,15.5556,50.0,531.0,Low
1289,6202,2024-02-08T19:54:04.000000,10.0,59.0,456.0,Low
1290,6206,2024-02-08T20:00:14.000000,3.3333,62.0,6653.0,Low
1291,6207,2024-02-08T20:22:44.000000,4.4444,55.0,4080.0,Low
1292,6209,2024-02-08T19:54:04.000000,7.7778,44.0,6262.0,Low
1293,6211,2024-02-08T19:33:14.000000,18.8889,31.0,927.0,Low
1294,6212,2024-02-08T20:10:04.000000,0.0,100.0,3701.0,Low
1295,6218,2024-02-08T20:09:24.000000,-1.6667,88.0,5618.0,Low
1296,6222,2024-02-08T19:56:34.000000,23.8889,41.0,131.0,Low
1297,6225,2024-02-08T15:04:44.000000,14.4444,67.0,175.0,Low
1298,6226,2024-02-08T20:01:04.000000,0.0,100.0,4906.0,Low
1299,6230,2024-02-08T16:20:04.000000,5.5556,32.0,6158.0,Low
1300,6231,2024-02-08T20:05:34.000000,14.4444,23.0,1657.0,Medium
1301,6232,2024-02-08T20:05:24.000000,14.4444,35.0,1163.0,Low
1302,6233,2024-02-08T20:05:44.000000,15.0,24.0,1240.0,Medium
1303,6236,2024-02-08T19:32:34.000000,13.8889,25.0,2384.0,Medium
1304,6238,2024-02-08T19:35:54.000000,-1.6667,89.0,6851.0,Low
1305,6239,2024-02-08T20:22:54.000000,-3.8889,75.0,7889.0,Low
1306,6240,2024-02-08T20:19:14.000000,-1.1111,85.0,5400.0,Low
1307,6246,2024-02-08T20:07:34.000000,17.7778,24.0,920.0,Medium
1308,6248,2024-02-08T19:57:44.000000,-3.3333,69.0,8941.0,Low
1309,6250,2024-02-08T19:48:54.000000,16.6667,33.0,230.0,Low
1310,6251,2024-02-08T19:52:04.000000,-4.4444,65.0,9078.0,Low
1311,6252,2024-02-08T19:27:34.000000,-2.2222,51.0,8530.0,Low
1312,6253,2024-02-08T20:20:14.000000,-3.8889,91.0,8100.0,Low
1313,6255,2024-02-08T19:34:54.000000,-1.1111,80.0,6900.0,Low
1314,6256,2024-02-08T20:05:04.000000,1.1111,65.0,5199.0,Low
1315,6257,2024-02-08T19:56:44.000000,-3.8889,88.0,8416.0,Low
1316,6260,2024-02-08T19:51:54.000000,-2.7778,71.0,9750.0,Low
1317,6261,2024-02-08T20:06:44.000000,6.1111,93.0,1220.0,Low
1318,6263,2024-02-08T19:48:04.000000,5.5556,77.0,3176.0,Low
1319,6264,2024-02-08T19:45:24.000000,3.8889,57.0,6391.0,Low
1320,6269,2024-02-08T19:30:54.000000,0.0,80.0,3572.0,Low
1321,6277,2024-02-08T20:05:14.000000,13.3333,71.0,489.0,Low
1322,6279,2024-02-08T20:21:50.000000,-1.1111,100.0,3687.0,Low
1323,6283,2024-02-08T20:12:14.000000,2.7778,86.0,4091.0,Low
1324,6285,2024-02-08T20:23:04.000000,8.3333,41.0,7032.0,Low
1325,6286,2024-02-08T20:07:34.000000,20.5556,74.0,145.0,Low
1326,6287,2024-02-08T20:00:44.000000,20.0,79.0,229.0,Low
1327,6288,2024-02-08T19:33:54.000000,7.7778,46.0,5885.0,Low
1328,6293,2024-02-08T20:13:14.000000,21.1111,25.0,760.0,Medium
1329,6294,2024-02-08T19:40:45.000000,14.4444,20.0,4210.0,Medium
1330,6296,2024-02-08T19:47:04.000000,15.0,33.0,123.0,Low
1331,6297,2024-02-08T19:33:04.000000,10.5556,39.0,3858.0,Low
1332,6299,2024-02-08T19:36:15.000000,14.4444,13.0,5431.0,Medium
1333,6300,2024-02-08T19:40:54.000000,13.8889,29.0,4291.0,Medium
1334,6302,2024-02-08T19:26:15.000000,7.2222,47.0,5885.0,Low
1335,6303,2024-02-08T20:13:34.000000,20.5556,29.0,840.0,Medium
1336,6304,2024-02-08T19:37:25.000000,14.4444,24.0,3697.0,Medium
1337,6305,2024-02-08T19:37:35.000000,11.1111,30.0,4886.0,Medium
1338,6307,2024-02-08T20:15:34.000000,16.1111,29.0,317.0,Medium
1339,6309,2024-02-08T19:28:04.000000,20.0,34.0,945.0,Low
1340,6310,2024-02-08T19:45:15.000000,14.4444,35.0,400.0,Low
1341,6311,2024-02-08T19:59:15.000000,17.7778,56.0,2392.0,Low
1342,6312,2024-02-08T20:20:54.000000,1.1111,70.0,3080.0,Low
1343,6313,2024-02-07T11:58:14.000000,3.3333,94.0,4203.0,Low
1344,6316,2024-02-08T19:36:44.000000,5.5556,85.0,2085.0,Low
1345,6318,2024-02-08T20:01:54.000000,3.8889,74.0,3355.0,Low
1346,6319,2024-02-08T18:59:24.000000,0.0,100.0,4267.0,Low
1347,6321,2024-02-08T20:09:04.000000,11.1111,78.0,703.0,Low
1348,6323,2024-02-08T20:15:14.000000,6.6667,64.0,2682.0,Low
1349,6326,2024-02-08T20:18:44.000000,14.4444,36.0,12.0,Low
1350,6329,2024-02-08T20:09:04.000000,7.2222,72.0,2200.0,Low
1351,6330,2024-02-08T20:08:44.000000,1.1111,52.0,8182.0,Low
1352,6332,2024-02-08T20:20:05.000000,0.5556,69.0,6960.0,Low
1353,6333,2024-02-08T19:58:04.000000,6.1111,40.0,424.0,Low
1354,6334,2024-02-08T20:08:54.000000,4.4444,95.0,2945.0,Low
1355,6339,2024-02-08T19:44:04.000000,9.4444,85.0,1170.0,Low
1356,6340,2024-02-04T06:23:24.000000,12.2222,90.0,277.0,Low
1357,6341,2024-02-08T20:11:54.000000,10.5556,54.0,1951.0,Low
1358,6342,2023-10-26T17:28:24.000000,-3.8889,96.0,5262.0,Low
1359,6344,2024-02-08T20:02:14.000000,2.2222,80.0,4923.0,Low
1360,6345,2024-02-08T20:00:34.000000,8.3333,71.0,2044.0,Low
1361,6346,2024-02-08T19:53:14.000000,6.6667,77.0,30.0,Low
1362,6351,2024-02-08T20:00:34.000000,17.7778,55.0,550.0,Low
1363,6352,2024-02-08T20:13:14.000000,-1.1111,58.0,5071.0,Low
1364,6355,2024-02-08T20:00:44.000000,20.0,60.0,277.0,Low
1365,6356,2024-02-08T19:31:49.000000,18.8889,57.0,515.0,Low
1366,6357,2024-02-08T20:00:24.000000,20.0,63.0,130.0,Low
1367,6362,2024-02-08T17:10:04.000000,5.0,72.0,360.0,Low
1368,6363,2024-02-08T19:56:04.000000,10.5556,69.0,1575.0,Low
1369,6364,2024-02-08T19:56:44.000000,8.8889,52.0,2590.0,Low
1370,6365,2024-02-08T19:55:44.000000,8.3333,54.0,2980.0,Low
1371,6366,2024-02-08T20:22:34.000000,10.0,75.0,1570.0,Low
1372,6368,2024-02-08T19:55:54.000000,15.5556,57.0,50.0,Low
1373,6369,2024-02-08T19:56:24.000000,9.4444,62.0,2135.0,Low
1374,6370,2024-02-08T19:58:04.000000,7.7778,59.0,2800.0,Low
1375,6371,2024-02-08T19:55:24.000000,10.5556,52.0,1645.0,Low
1376,6383,2024-02-08T20:02:31.000000,5.0,88.0,2331.0,Low
1377,6384,2024-02-08T19:43:14.000000,18.8889,91.0,185.0,Low
1378,6385,2024-02-08T20:07:24.000000,9.4444,65.0,1345.0,Low
1379,6386,2024-02-08T19:42:44.000000,20.5556,76.0,200.0,Low
1380,6387,2024-02-08T19:59:04.000000,21.1111,74.0,350.0,Low
1381,6388,2023-12-19T16:12:34.000000,7.2222,33.0,4358.0,Low
1382,6389,2024-02-08T19:58:24.000000,15.0,30.0,383.0,Medium
1383,6390,2024-02-08T19:34:04.000000,18.8889,84.0,267.0,Low
1384,6391,2024-02-08T20:20:44.000000,11.6667,23.0,5150.0,Medium
1385,6392,2024-02-08T19:32:24.000000,5.0,100.0,1075.0,Low
1386,6394,2024-02-08T19:28:04.000000,0.5556,91.0,4441.0,Low
1387,6395,2024-02-08T19:30:14.000000,8.3333,16.0,7394.0,Medium
1388,6396,2024-02-08T19:31:54.000000,10.5556,34.0,1408.0,Low
1389,6397,2024-02-08T20:01:54.000000,11.6667,12.0,6471.0,Medium
1390,6398,2024-02-08T20:15:24.000000,0.5556,54.0,9082.0,Low
1391,6399,2024-02-08T20:01:24.000000,4.4444,100.0,1300.0,Low
1392,6400,2024-02-08T20:00:04.000000,6.1111,40.0,7090.0,Low
1393,6402,2024-02-08T20:04:04.000000,4.4444,41.0,1300.0,Low
1394,6410,2024-02-08T19:40:35.000000,0.5556,91.0,5280.0,Low
1395,6411,2024-02-08T19:41:15.000000,2.7778,91.0,3822.0,Low
1396,6412,2024-02-08T20:13:44.000000,6.1111,53.0,4400.0,Low
1397,6413,2024-02-08T19:49:14.000000,6.6667,79.0,312.0,Low
1398,6415,2024-02-08T19:52:05.000000,8.8889,72.0,1389.0,Low
1399,6416,2024-02-08T19:58:45.000000,1.6667,99.0,3257.0,Low
1400,6418,2024-02-08T20:00:44.000000,9.4444,65.0,1360.0,Low
1401,6420,2024-02-08T19:52:15.000000,6.1111,70.0,2780.0,Low
1402,6422,2024-02-08T19:40:44.000000,15.5556,23.0,3600.0,Medium
1403,6428,2024-02-08T19:51:34.000000,18.8889,28.0,1020.0,Medium
1404,6430,2024-02-08T19:59:11.000000,9.4444,57.0,771.0,Low
1405,6431,2024-02-08T20:14:34.000000,4.4444,70.0,4420.0,Low
1406,6432,2024-02-08T19:28:01.000000,11.1111,49.0,607.0,Low
1407,6434,2024-02-08T20:05:44.000000,11.6667,50.0,3500.0,Low
1408,6435,2024-02-08T19:40:04.000000,13.3333,23.0,4071.0,Medium
1409,6437,2024-02-08T19:41:34.000000,0.5556,93.0,3786.0,Low
1410,6438,2024-02-08T20:13:04.000000,1.1111,57.0,4233.0,Low
1411,6439,2024-02-08T19:34:34.000000,8.3333,44.0,4224.0,Low
1412,6440,2023-10-05T18:53:44.000000,20.5556,22.0,8622.0,Medium
1413,6442,2024-02-08T19:29:29.000000,21.6667,46.0,125.0,Low
1414,6443,2024-02-08T20:19:54.000000,21.6667,47.0,35.0,Low
1415,6445,2024-02-08T19:52:14.000000,1.1111,65.0,6597.0,Low
1416,6446,2024-02-08T20:23:22.000000,5.0,60.0,5230.0,Low
1417,6447,2024-02-08T19:50:24.000000,11.6667,30.0,4455.0,Medium
1418,6448,2024-02-08T19:47:05.000000,2.2222,67.0,4820.0,Low
1419,6450,2024-02-08T19:34:15.000000,5.0,58.0,3756.0,Low
1420,6451,2024-02-08T20:00:04.000000,10.5556,58.0,1550.0,Low
1421,6452,2024-02-08T19:51:55.000000,1.1111,91.0,4593.0,Low
1422,6454,2024-02-08T20:01:54.000000,7.2222,44.0,6138.0,Low
1423,6455,2024-02-08T20:11:23.000000,2.7778,67.0,4320.0,Low
1424,6456,2024-02-08T19:47:54.000000,22.2222,43.0,65.0,Low
1425,6457,2024-02-08T19:40:34.000000,2.7778,70.0,5280.0,Low
1426,6458,2024-02-08T19:58:04.000000,7.2222,19.0,6450.0,Medium
1427,6462,2024-02-08T19:48:14.000000,21.1111,48.0,27.0,Low
1428,6464,2024-02-08T20:13:04.000000,1.1111,70.0,6430.0,Low
1429,6465,2024-02-08T20:14:04.000000,7.2222,63.0,2155.0,Low
1430,6466,2024-02-08T19:50:24.000000,6.1111,61.0,2546.0,Low
1431,6467,2024-02-08T20:14:14.000000,6.6667,81.0,2560.0,Low
1432,6468,2024-02-08T19:51:44.000000,11.6667,69.0,793.0,Low
1433,6469,2024-02-08T20:16:54.000000,7.7778,64.0,2233.0,Low
1434,6470,2024-02-08T20:17:45.000000,2.7778,70.0,6120.0,Low
1435,6471,2024-02-08T19:58:04.000000,2.7778,73.0,5860.0,Low
1436,6472,2024-02-08T19:47:44.000000,12.7778,52.0,1568.0,Low
1437,6473,2024-02-06T06:44:45.000000,7.7778,38.0,6420.0,Low
1438,6474,2024-02-08T19:51:34.000000,11.6667,59.0,1781.0,Low
1439,6475,2024-02-08T20:02:01.000000,10.0,58.0,1500.0,Low
1440,6476,2024-02-08T19:38:44.000000,7.7778,22.0,6305.0,Medium
1441,6477,2024-02-08T19:48:15.000000,6.1111,52.0,5320.0,Low
1442,6478,2024-02-08T19:49:25.000000,2.7778,32.0,7410.0,Low
1443,6480,2024-02-08T20:14:44.000000,2.7778,96.0,3830.0,Low
1444,6481,2024-02-08T19:42:05.000000,0.0,87.0,6500.0,Low
1445,6483,2024-02-08T19:52:34.000000,13.8889,44.0,605.0,Low
1446,6484,2024-02-08T20:08:34.000000,10.0,60.0,1776.0,Low
1447,6490,2024-02-08T19:37:49.000000,15.5556,27.0,1076.0,Medium
1448,6491,2024-02-08T19:26:44.000000,16.1111,30.0,600.0,Medium
1449,6492,2024-02-08T19:37:39.000000,18.8889,38.0,321.0,Low
1450,6495,2024-02-08T19:49:44.000000,15.5556,33.0,932.0,Low
1451,6497,2024-02-08T18:23:55.000000,25.0,54.0,5.0,Low
1452,6498,2024-02-08T19:30:49.000000,25.5556,54.0,5.0,Low
1453,6500,2024-02-08T19:46:24.000000,15.0,35.0,48.0,Low
1454,6501,2024-02-08T19:47:54.000000,16.6667,31.0,900.0,Low
1455,6502,2023-10-24T13:42:04.000000,10.0,99.0,116.0,Low
1456,6503,2024-02-08T20:01:04.000000,1.6667,66.0,4777.0,Low
1457,6509,2024-02-08T20:10:35.000000,15.5556,72.0,916.0,Low
1458,6510,2024-02-08T20:00:34.000000,20.0,57.0,285.0,Low
1459,6514,2024-02-08T20:03:44.000000,10.0,63.0,1060.0,Low
1460,6517,2024-02-08T19:45:04.000000,11.1111,73.0,375.0,Low
1461,6518,2024-02-08T20:00:15.000000,3.8889,58.0,3735.0,Low
1462,6523,2024-02-08T20:09:34.000000,18.8889,67.0,100.0,Low
